PRICE,MARKET VALUE,DIVIDEND YIELD,PER,PRICE INDEX,12M FWD DIVIDEND YIELD (%),12 MONTH FORWARD EARN. YIELD,CURRENT EV / 12M FWD EBIT,CURRENT EV / 12M FWD EBITDA,CURRENT EV / 12M FWD SALES,12M FWD FREE CASH FLOW YLD (%),12M FWD NET DEBT / EBITDA,12M FWD NET DEBT / EV,12M FWD PE vs MARKET,12M FWD PE vs SECTOR,12M FWD PRICE/BOOK,ADJUSTMENTFACTOR,ADJUST COEFFICIENT,DIV PAY DATE,EX-DIVID DATE,DIV.PER SHR.,DIV RATE UNADJUST,DIVIDEND TAX IND,DIVIDEND TYPE,DIV RATE UNADJUST,EARNINGS PER SHR,#ERROR,HISTORICAL VOLATILITY 5 YEARS,MARKET VAL BY CO.,#ERROR,ASK PRICE,BID PRICE,PRICE HIGH,PRICE LOW,#ERROR,OPENING PRICE,RETURN IND AS PAID,TOT RETURN IND,TURNOVER BY VALUE,TURNOVER BY VOLUME,UNADJ. PRICE OPEN,UNADJUSTED PRICE,UNADJ. ASK PRICE,UNADJ. BID PRICE,UNADJ. PRICE HIGH,UNADJ. PRICE LOW,UNADJ. VOLUME,VOL WGHTD AV PRICE,BK VAL PS 12M FWD,EV 12M FWD,NET INCOME 12M FWD,PRETAX PRF 12M FWD,ROE 12M FWD,SALES 12M FWD,TURNOVER BY VOLUME,#ERROR,#ERROR,PRICE/EBG2 RATIO,PRICE/EBG1 RATIO,P/CSH FLOW RATIO,PRICE TO BOOK VAL,, (#S), (#T),NUMBER OF SHARES,MARKET VALUE,PRICE INDEX,FREE FLOAT NOSH,#ERROR,TOTAL INTANGIBLE OT ASSETS-NET,TOTAL INVENTORIES,CURRENT ASSETSTOTAL,TOTAL INVENTORIES,CASH & SHORT TERM INVESTMENTS,PLASTICRECEIVABLES(NET),#ERROR,PLASTICSHORT TERM DEBT & CURRENT PORT,PLASTICCURRENT LIABILITIES-TOTAL,PLASTICWORKING CAPITAL,PLASTICLONG TERM DEBT,PLASTICTOTAL DEBT,PLASTICDEFERRED TAXES,#ERROR,PLASTICCOMMON STOCK,PLASTICPREFERRED STOCK,PLASTICTOTAL CAPITAL,PLASTICFUNDS FROM OPERATIONS,PLASTICNET CASH FLOW-OPERATING ACTIVS,PLASTICAMORTIZATION-INTANGIBLE ASSETS,#ERROR,PLASTICCOMMON DIVIDENDS (CASH),PLASTICCASH DIVIDENDS PAIDTOTAL,PLASTICNET PROCEEDS FROM SALE/ISSUE C,PLASTICNET CASH FLOWFINANCING,PLASTICINCREASE/DECREASE IN CASH/SHOR,PLASTICNET SALES OR REVENUES,#ERROR,"PLASTICSELLING, GENERAL & ADMINISTRAT",PLASTICDEPRECIATION/DEPLETION/AMORT,PLASTICAMORTIZATION OF INTANGIBLES,PLASTICAMORTIZATION OF DEFERRED CHARG,PLASTICOPERATING INCOME,PLASTICINTEREST EXPENSE ON DEBT,#ERROR,#ERROR,PLASTICSALARIES & BENEFITS EXPENSES,PLASTICEXTRAORDINARY CREDITPRETAX,PLASTICEXTRAORDINARY CHARGEPRETAX,PLASTICPRETAX INCOME,PLASTICINCOME TAXES,#ERROR,PLASTICNET INC BEFORE EXTRA/PFD DIVS,PLASTICPREFERRED DIVIDEND REQUIREMENT,PLASTICDIVIDENDS PROVIDED/PAID-COMMON,PLASTICEARNINGS BEF INTEREST & TAXES,PLASTICEBIT & DEPRECIATION,PLASTICNET INCOMEBASIC,#ERROR,PLASTICEMPLOYEES,PLASTICFY1 EPS MEAN EST,PLASTICFY2 EPS MEAN EST
39.67,471923,3.16,16.3,707,6.255,8.417,19.091,9.994,2.466,NA,0.983,0.101,0.95,0.94,1.704,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3041,471923,,59.5,59.41,59.8,58.51,,58.61,1477.37,1477.37,412295,6962.9,59.2,60.1,60.1,60,60.4,59.1,6894,59.21,34.92,500160500,34978700,37173650,13.03,207306300,1000,,,NA,NA,7.45,1.67,1,59.5,59.5,7852298,1000000,7891.58,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.18,4.8
39.67,471923,3.16,16.3,707,6.255,8.417,19.091,9.994,2.466,NA,0.983,0.101,0.95,0.94,1.704,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3041,471923,,59.6,59.5,59.6,59.11,,59.5,1477.37,1477.37,287479,4839.9,60.1,60.1,60.2,60.1,60.2,59.7,4792,59.39,34.92,500160500,34978700,37173650,13.03,207306300,1000,,,NA,NA,7.45,1.67,1,59.5,59.5,7852298,1000000,7941.22,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.18,4.8
39.61,471137.9,3.17,16.3,705.9,6.255,8.417,19.061,9.979,2.462,NA,0.983,0.101,0.95,0.94,1.701,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3041,471137.9,,59.41,59.31,59.41,58.91,,59.31,1474.91,1474.91,383230,6470.1,59.9,60,60,59.9,60,59.5,6406,59.23,34.92,500160500,34978700,37173650,13.03,207306300,1000,,,NA,NA,7.44,1.66,1,59.41,59.41,7852298,1000000,7931.09,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.18,4.8
39.61,471137.9,3.17,16.3,705.9,6.255,8.417,19.061,9.979,2.462,NA,0.983,0.101,0.95,0.94,1.701,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3041,471137.9,,59.5,59.41,59.5,59.01,,59.41,1474.91,1474.91,669717,11286.7,60,60,60.1,60,60.1,59.6,11175,59.33,34.92,500160500,34978700,37173650,13.03,207306300,1000,,,NA,NA,7.44,1.66,1,59.41,59.41,7852298,1000000,7924.1,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.18,4.8
39.94,475064,3.14,16.4,711.7,5.751,7.58,19.832,10.163,2.467,NA,0.991,0.095,1.03,1,1.716,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3041,475064,,60,59.9,59.9,58.22,,58.22,1487.2,1487.2,1087221,18786,58.8,60.5,60.6,60.5,60.5,58.8,18600,59.3,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.5,1.68,1,59.9,59.9,7852298,1000000,7928.94,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
39.94,475064,3.14,16.4,711.7,5.751,7.58,19.832,10.163,2.467,NA,0.991,0.095,1.03,1,1.716,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3042,475064,,60,59.9,60,59.21,,59.8,1487.2,1487.2,400835,6728.6,60.4,60.5,60.6,60.5,60.6,59.8,6662,59.57,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.5,1.68,1,59.9,59.9,7852298,1000000,7927.31,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
40.66,483701.4,3.08,16.7,724.7,5.751,7.58,20.165,10.334,2.508,NA,0.991,0.095,1.03,1,1.747,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3042,483701.4,,61.09,60.99,61.29,59.41,,59.41,1514.24,1514.24,917949,15800.4,60,61.6,61.7,61.6,61.9,60,15644,60.74,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.64,1.71,1,60.99,60.99,7852298,1000000,7975.93,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
40.73,484486.8,3.08,16.8,725.9,5.751,7.58,20.195,10.349,2.512,NA,0.991,0.095,1.03,1,1.75,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3043,484486.8,,61.09,60.99,61.19,60.3,,60.99,1516.7,1516.7,528136,8675.9,61.6,61.7,61.7,61.6,61.8,60.9,8590,60.87,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.65,1.71,1,61.09,61.09,7852298,1000000,7940.64,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
39.67,471923,3.16,16.3,707,5.751,7.58,19.711,10.101,2.452,NA,0.991,0.095,1.03,1,1.705,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3044,471923,,59.7,59.5,61.09,59.5,,60.4,1477.37,1477.37,1468261,24290.5,61,60.1,60.3,60.1,61.7,60.1,24050,60.45,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.45,1.67,1,59.5,59.5,7852298,1000000,7736.98,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
40.53,482131,3.09,16.7,722.3,5.751,7.58,20.105,10.303,2.501,NA,0.991,0.095,1.03,1,1.742,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3045,482131,,60.79,60.69,60.79,59.21,,59.31,1509.33,1509.33,685591,11399.9,59.9,61.4,61.4,61.3,61.4,59.8,11287,60.14,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.61,1.7,1,60.79,60.79,7852298,1000000,7689.74,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
40.6,482916.3,3.09,16.7,723.5,5.751,7.58,20.135,10.318,2.505,NA,0.991,0.095,1.03,1,1.744,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,3.64,,0.3045,482916.3,,60.89,60.79,60.89,60.3,,60.69,1511.79,1511.79,473110,7796.2,61.3,61.5,61.5,61.4,61.5,60.9,7719,60.68,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.63,1.71,1,60.89,60.89,7852298,1000000,7722.91,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
40.93,486842.4,3.06,14,729.4,5.751,7.58,20.286,10.396,2.524,NA,0.991,0.095,1.03,1,1.759,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3047,486842.4,,61.39,61.09,61.39,60.79,,61.29,1524.08,1524.08,639781,10460.6,61.9,62,62,61.7,62,61.4,10357,61.16,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.69,1.72,1,61.39,61.39,7852298,1000000,7741.2,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
40.79,485271.9,3.07,14,727,5.751,7.58,20.226,10.365,2.516,NA,0.991,0.095,1.03,1,1.753,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3047,485271.9,,61.19,60.99,61.39,60.59,,61.29,1519.16,1519.16,695204,11394.8,61.9,61.8,61.8,61.6,62,61.2,11282,61,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.66,1.71,1,61.19,61.19,7852298,1000000,7616.28,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
40.93,486842.4,3.06,14,729.4,5.751,7.58,20.286,10.396,2.524,NA,0.991,0.095,1.03,1,1.759,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3048,486842.4,,61.49,61.39,62.18,60.79,,61.19,1524.08,1524.08,733047,11881.6,61.8,62,62.1,62,62.8,61.4,11764,61.7,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.69,1.72,1,61.39,61.39,7852298,1000000,7668.25,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
41.52,493909.4,3.02,14.2,740,5.751,7.58,20.559,10.535,2.557,NA,0.991,0.095,1.03,1,1.784,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3048,493909.4,,62.28,62.18,62.28,61.49,,62.08,1546.2,1546.2,539365,8709.2,62.7,62.9,62.9,62.8,62.9,62.1,8623,61.92,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.8,1.74,1,62.28,62.28,7852298,1000000,7720.82,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
41.39,492339,3.03,14.2,737.6,5.751,7.58,20.498,10.504,2.55,NA,0.991,0.095,1.03,1,1.778,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3049,492339,,62.08,61.88,62.67,61.29,,62.28,1541.28,1541.28,951844,15359.1,62.9,62.7,62.7,62.5,63.3,61.9,15207,61.97,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.78,1.74,1,62.08,62.08,7852298,1000000,7830.21,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
41.65,495479.9,3.01,14.2,742.3,5.751,7.58,20.619,10.566,2.565,NA,0.991,0.095,1.03,1,1.79,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3049,495479.9,,62.57,62.48,63.17,61.58,,61.58,1551.12,1551.12,761200,12154.3,62.2,63.1,63.2,63.1,63.8,62.2,12034,62.62,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.83,1.75,1,62.48,62.48,7852298,1000000,7890.95,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
41.98,499406.1,2.99,14.4,748.2,5.751,7.58,20.771,10.644,2.584,NA,0.991,0.095,1.03,1,1.804,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.305,499406.1,,63.07,62.97,63.07,62.08,,62.48,1563.41,1563.41,384727,6127.7,63.1,63.6,63.7,63.6,63.7,62.7,6067,62.78,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.89,1.76,1,62.97,62.97,7852298,1000000,7884.4,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
42.18,501761.8,2.97,14.4,751.7,5.751,7.58,20.861,10.691,2.595,NA,0.991,0.095,1.03,1,1.812,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.305,501761.8,,63.27,63.17,63.27,62.48,,62.48,1570.78,1570.78,353119,5603.5,63.1,63.9,63.9,63.8,63.9,63.1,5548,63.02,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.92,1.77,1,63.27,63.27,7852298,1000000,7851.31,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
42.25,502547.1,2.97,14.5,752.9,5.751,7.58,20.892,10.706,2.599,NA,0.991,0.095,1.03,1,1.815,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3051,502547.1,,63.37,63.27,63.37,62.97,,63.27,1573.24,1573.24,443556,7013.4,63.9,64,64,63.9,64,63.6,6944,63.24,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,7.94,1.78,1,63.37,63.37,7852298,1000000,7835.54,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
42.84,509614.1,2.93,14.7,763.5,5.751,7.58,21.164,10.846,2.633,NA,0.991,0.095,1.03,1,1.841,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3052,509614.1,,64.26,64.16,64.26,63.37,,63.47,1595.36,1595.36,687848,10761.5,64.1,64.9,64.9,64.8,64.9,64,10655,63.91,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,8.05,1.8,1,64.26,64.26,7852298,1000000,7890.11,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
44.23,526103.9,2.84,15.1,788.2,5.751,7.58,21.8,11.172,2.712,NA,0.991,0.095,1.03,1,1.9,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3053,526103.9,,66.34,66.04,66.34,63.96,,64.36,1646.99,1646.99,989370,15119.7,65,67,67,66.7,67,64.6,14970,65.43,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,8.31,1.86,1,66.34,66.34,7852298,1000000,8091.3,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
44.03,523748.2,2.85,15.1,784.7,5.751,7.58,21.709,11.125,2.701,NA,0.991,0.095,1.03,1,1.892,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3054,523748.2,,66.04,65.84,66.63,65.25,,66.34,1639.61,1639.61,1105654,16726.6,67,66.7,66.7,66.5,67.3,65.9,16561,66.1,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,8.27,1.85,1,66.04,66.04,7852298,1000000,8132.6,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
44.09,524533.4,2.84,15.1,785.9,5.751,7.58,21.74,11.141,2.704,NA,0.991,0.095,1.03,1,1.895,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3056,524533.4,,66.24,66.14,66.24,65.25,,65.94,1642.07,1642.07,727650,11073.6,66.6,66.8,66.9,66.8,66.9,65.9,10964,65.7,34.91,527182600,35217650,36257520,12.71,208478300,1000,,,NA,NA,8.28,1.85,1,66.14,66.14,7852298,1000000,8163.82,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.03,4.74
44.16,525318.6,2.84,15.1,787,5.625,6.299,25.376,30.726,2.853,0.03,2.697,0.088,1.19,1.1,1.858,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3057,525318.6,,66.34,66.24,66.24,65.54,,65.84,1644.53,1644.53,665427,10099,66.5,66.9,67,66.9,66.9,66.2,9999,65.89,35.65,562200300,31296290,36199010,12.11,197902200,1000,,,NA,NA,8.3,1.86,1,66.24,66.24,7852298,1000000,8099.75,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.89,4.25
44.36,527674.4,2.83,15.2,790.6,5.625,6.299,25.481,30.855,2.865,0.03,2.697,0.088,1.19,1.1,1.867,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3058,527674.4,,66.53,66.44,66.53,65.84,,66.14,1651.9,1651.9,962074,14528.8,66.8,67.2,67.2,67.1,67.2,66.5,14385,66.22,35.65,562200300,31296290,36199010,12.11,197902200,1000,,,NA,NA,8.33,1.86,1,66.53,66.53,7852298,1000000,8158.33,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.89,4.25
44.62,530815.3,2.81,15.3,795.3,5.625,6.299,25.623,31.026,2.881,0.03,2.697,0.088,1.19,1.1,1.878,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.306,530815.3,,66.93,66.83,66.93,65.94,,66.14,1661.73,1661.73,530446,7967.9,66.8,67.6,67.6,67.5,67.6,66.6,7889,66.56,35.65,562200300,31296290,36199010,12.11,197902200,1000,,,NA,NA,8.38,1.88,1,66.93,66.93,7852298,1000000,8186.96,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.89,4.25
44.82,533170.9,2.8,15.3,798.8,5.625,6.299,25.728,31.154,2.892,0.03,2.697,0.088,1.19,1.1,1.886,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3061,533170.9,,67.23,67.13,67.33,66.73,,67.03,1669.11,1669.11,589387,8771.8,67.7,67.9,67.9,67.8,68,67.4,8685,67.19,35.65,562200300,31296290,36199010,12.11,197902200,1000,,,NA,NA,8.42,1.88,1,67.23,67.23,7852298,1000000,8196.4,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.89,4.25
#N/A,533170.9,2.8,15.3,798.8,5.625,6.299,25.728,31.154,2.892,0.03,2.697,0.088,1.19,1.1,1.886,0.9901,NA,NA,NA,1.88,NA,NA,NA,NA,4.39,,0.3062,533170.9,,NA,NA,NA,NA,,NA,1669.11,1669.11,NA,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,35.65,562200300,31296290,36199010,12.11,197902200,1000,,,NA,NA,8.42,1.88,1,NA,67.23,7852298,1000000,8196.4,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.89,4.25
